order_date,store_name,store_type,city,state,product_name,category,quantity,unit_price,total_amount,channel,return_reason
2023-06-27,Gokhale Provisions,Kirana,Surat,Gujarat,NexaGold Wheat Atta 5kg,Atta,7,110,770,Online,Late Delivery
2023-06-04,Reliance Fresh Wakad,Supermarket,Nagpur,Maharashtra,NexaCrunch Chips 100g,Snacks,13,70,910,Offline,
2023-06-21,Modi Kirana,Kirana,Nashik,Maharashtra,NexaGold Moong Dal 1kg,Dal,2,30,60,Online,
2023-06-15,Sawant Traders,Kirana,Nagpur,Maharashtra,NexaClean Floor Cleaner 1L,Household,20,280,5600,Offline,
2023-06-22,Modi Kirana,Kirana,Kolhapur,Maharashtra,NexaCrunch Chips 100g,Snacks,20,70,1400,Online,
2023-06-15,Gupta Store,Kirana,Rajkot,Gujarat,NexaFresh Mango Juice 1L,Beverages,27,350,9450,Offline,
2023-06-13,Reliance Fresh Rajkot,Supermarket,Aurangabad,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,14,70,980,Offline,Wrong Item
2023-06-10,D-Mart Aundh,Supermarket,Vadodara,Gujarat,NexaCrunch Chips 100g,Snacks,29,280,8120,Offline,Damaged
2023-06-05,Desai Provisions,Kirana,Ahmedabad,Gujarat,NexaGold Chana Dal 1kg,Dal,32,350,11200,Offline,Damaged
2023-06-22,Star Bazaar Pune,Supermarket,Ahmedabad,Gujarat,NexaGold Wheat Atta 10kg,Atta,25,550,13750,Online,
2023-06-01,Big Bazaar Vadodara,Supermarket,Kolhapur,Maharashtra,NexaCare Soap 100g,Personal Care,3,550,1650,Offline,
2023-06-02,Deshpande Store,Kirana,Ahmedabad,Gujarat,NexaFresh Mango Juice 1L,Beverages,30,140,4200,Online,Damaged
2023-06-08,Gaikwad Store,Kirana,Pune,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,26,30,780,Offline,
2023-06-20,Gaikwad Store,Kirana,Ahmedabad,Gujarat,NexaCare Soap 100g,Personal Care,38,550,20900,Online,Damaged
2023-06-22,Reliance Fresh Wakad,Supermarket,Vadodara,Gujarat,NexaGold Red Chilli 200g,Spices,15,280,4200,Offline,
2023-06-01,Deshmukh Provisions,Kirana,Rajkot,Gujarat,NexaGold Multigrain Atta 5kg,Atta,23,70,1610,Online,
2023-06-13,Joshi Traders,Kirana,Solapur,Maharashtra,NexaGold Turmeric 200g,Spices,31,140,4340,Offline,Wrong Item
2023-06-20,Mehta Kirana,Kirana,Kolhapur,Maharashtra,NexaCrunch Chips 100g,Snacks,18,280,5040,Online,Wrong Item
2023-06-12,Pandey Store,Kirana,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,34,70,2380,Online,Wrong Item
2023-06-02,Patil General,Kirana,Nashik,Maharashtra,NexaGold Turmeric 200g,Spices,26,110,2860,Online,
2023-06-10,Reliance Fresh Wakad,Supermarket,Aurangabad,Maharashtra,NexaClean Floor Cleaner 1L,Household,33,70,2310,Online,
2023-06-01,Bhosale Provisions,Kirana,Vadodara,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,23,70,1610,Offline,Late Delivery
2023-06-12,Modi Kirana,Kirana,Kolhapur,Maharashtra,NexaCrunch Chips 100g,Snacks,8,550,4400,Online,
2023-06-15,Shah General,Kirana,Kolhapur,Maharashtra,NexaClean Dishwash 500ml,Household,1,70,70,Online,Damaged
2023-06-11,More Supermarket Viman Nagar,Supermarket,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,17,550,9350,Offline,
2023-06-11,Deshpande Store,Kirana,Aurangabad,Maharashtra,NexaGold Red Chilli 200g,Spices,13,110,1430,Online,
2023-06-22,D-Mart Kothrud,Supermarket,Nagpur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,7,140,980,Offline,
2023-06-10,Chavan Traders,Kirana,Ahmedabad,Gujarat,NexaCrunch Namkeen 150g,Snacks,38,140,5320,Offline,Damaged
2023-06-01,Khare Kirana,Kirana,Nagpur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,18,30,540,Offline,
2023-06-14,D-Mart Aundh,Supermarket,Rajkot,Gujarat,NexaCrunch Chips 100g,Snacks,37,280,10360,Offline,
2023-06-23,Shah General,Kirana,Kolhapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,7,110,770,Offline,Damaged
2023-06-20,Desai Provisions,Kirana,Solapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,40,110,4400,Offline,
2023-06-14,Pandey Store,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 5kg,Atta,21,280,5880,Online,
2023-06-14,Reliance Fresh Wakad,Supermarket,Nagpur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,40,140,5600,Online,Damaged
2023-06-05,Star Bazaar Pune,Supermarket,Nagpur,Maharashtra,NexaCare Soap 100g,Personal Care,26,550,14300,Online,
2023-06-14,Patil General,Kirana,Aurangabad,Maharashtra,NexaGold Wheat Atta 5kg,Atta,1,70,70,Offline,Damaged
2023-06-05,Pawar General,Kirana,Surat,Gujarat,NexaGold Red Chilli 200g,Spices,38,30,1140,Offline,
2023-06-02,D-Mart Kothrud,Supermarket,Rajkot,Gujarat,NexaGold Turmeric 200g,Spices,4,70,280,Offline,
2023-06-05,Mishra Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Toor Dal 1kg,Dal,24,70,1680,Offline,
2023-06-07,Mishra Provisions,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,16,140,2240,Online,
2023-06-11,Patil General,Kirana,Rajkot,Gujarat,NexaGold Red Chilli 200g,Spices,33,70,2310,Offline,
2023-06-21,Yadav General,Kirana,Vadodara,Gujarat,NexaGold Multigrain Atta 5kg,Atta,18,140,2520,Offline,
2023-06-19,Big Bazaar Vadodara,Supermarket,Solapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,8,30,240,Offline,
2023-06-02,D-Mart Ahmedabad SG Highway,Supermarket,Nashik,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,25,70,1750,Offline,
2023-06-26,Pawar General,Kirana,Nagpur,Maharashtra,NexaClean Floor Cleaner 1L,Household,10,350,3500,Offline,
2023-06-16,Kulkarni Store,Kirana,Aurangabad,Maharashtra,NexaGold Moong Dal 1kg,Dal,36,350,12600,Offline,Late Delivery
2023-06-22,Jadhav Store,Kirana,Nashik,Maharashtra,NexaGold Toor Dal 1kg,Dal,4,50,200,Online,Wrong Item
2023-06-06,Parmar General,Kirana,Pune,Maharashtra,NexaCrunch Namkeen 150g,Snacks,12,30,360,Offline,
2023-06-05,Mishra Provisions,Kirana,Nagpur,Maharashtra,NexaClean Floor Cleaner 1L,Household,4,280,1120,Online,
2023-06-06,Apte Traders,Kirana,Solapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,13,50,650,Offline,Damaged
2023-06-27,Rajput Provisions,Kirana,Vadodara,Gujarat,NexaGold Wheat Atta 5kg,Atta,36,30,1080,Online,Damaged
2023-06-12,More Supermarket Viman Nagar,Supermarket,Nagpur,Maharashtra,NexaGold Moong Dal 1kg,Dal,39,70,2730,Offline,
2023-06-16,Jadhav Store,Kirana,Nashik,Maharashtra,NexaGold Toor Dal 1kg,Dal,15,50,750,Online,
2023-06-15,Star Bazaar Pune,Supermarket,Nashik,Maharashtra,NexaGold Wheat Atta 10kg,Atta,31,70,2170,Offline,Wrong Item
2023-06-01,Shah General,Kirana,Aurangabad,Maharashtra,NexaFresh Mango Juice 1L,Beverages,20,70,1400,Offline,
2023-06-11,Bhat Store,Kirana,Solapur,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,6,550,3300,Offline,
2023-06-03,Sawant Traders,Kirana,Nashik,Maharashtra,NexaCrunch Chips 100g,Snacks,28,140,3920,Online,
2023-06-04,Apte Traders,Kirana,Surat,Gujarat,NexaCare Soap 100g,Personal Care,8,550,4400,Offline,
2023-06-28,Reliance Fresh Baner,Supermarket,Vadodara,Gujarat,NexaGold Chana Dal 1kg,Dal,17,350,5950,Online,Wrong Item
2023-06-02,Apte Traders,Kirana,Solapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,32,110,3520,Online,
2023-06-24,Nair Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,28,280,7840,Offline,Wrong Item
2023-06-15,Gaikwad Store,Kirana,Vadodara,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,7,110,770,Offline,
2023-06-15,Thakur Traders,Kirana,Kolhapur,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,34,550,18700,Offline,
2023-06-22,Star Bazaar Pune,Supermarket,Vadodara,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,5,350,1750,Online,
2023-06-26,Jadhav Store,Kirana,Rajkot,Gujarat,NexaGold Toor Dal 1kg,Dal,36,30,1080,Offline,Late Delivery
2023-06-14,Nair Kirana,Kirana,Kolhapur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,7,70,490,Offline,
2023-06-15,Gokhale Provisions,Kirana,Solapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,23,140,3220,Online,
2023-06-26,Nair Kirana,Kirana,Pune,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,10,50,500,Online,
2023-06-12,Rajput Provisions,Kirana,Solapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,19,70,1330,Online,Wrong Item
2023-06-22,Sawant Traders,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,12,30,360,Offline,
2023-06-26,Gokhale Provisions,Kirana,Pune,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,38,30,1140,Offline,
2023-06-09,Mehta Kirana,Kirana,Aurangabad,Maharashtra,NexaCrunch Mixture 200g,Snacks,14,50,700,Offline,
2023-06-20,Sharma Kirana,Kirana,Vadodara,Gujarat,NexaCrunch Namkeen 150g,Snacks,26,280,7280,Offline,
2023-06-12,D-Mart Aundh,Supermarket,Surat,Gujarat,NexaGold Garam Masala 100g,Spices,34,350,11900,Offline,Wrong Item
2023-06-27,D-Mart Aundh,Supermarket,Vadodara,Gujarat,NexaCare Shampoo 200ml,Personal Care,1,350,350,Offline,Damaged
2023-06-20,D-Mart Kothrud,Supermarket,Nashik,Maharashtra,NexaCrunch Chips 100g,Snacks,25,50,1250,Offline,
2023-06-14,Reliance Fresh Wakad,Supermarket,Solapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,38,50,1900,Offline,Late Delivery
2023-06-11,Modi Kirana,Kirana,Nagpur,Maharashtra,NexaGold Chana Dal 1kg,Dal,17,140,2380,Offline,
2023-06-11,Rajput Provisions,Kirana,Surat,Gujarat,NexaGold Red Chilli 200g,Spices,24,550,13200,Online,
2023-06-05,Mishra Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,21,550,11550,Online,
2023-06-01,Shinde Traders,Kirana,Rajkot,Gujarat,NexaFresh Mango Juice 1L,Beverages,18,280,5040,Offline,Wrong Item
2023-06-09,Nair Kirana,Kirana,Vadodara,Gujarat,NexaFresh Mango Juice 1L,Beverages,33,550,18150,Offline,
2023-06-13,Rajput Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Turmeric 200g,Spices,18,70,1260,Offline,Damaged
2023-06-03,D-Mart Hinjewadi,Supermarket,Solapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,14,140,1960,Offline,
2023-06-20,Shinde Traders,Kirana,Surat,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,19,110,2090,Offline,
2023-06-22,Modi Kirana,Kirana,Nagpur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,21,550,11550,Offline,
2023-06-12,Shinde Traders,Kirana,Surat,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,36,70,2520,Offline,
2023-06-17,D-Mart Hinjewadi,Supermarket,Vadodara,Gujarat,NexaCare Soap 100g,Personal Care,38,550,20900,Offline,
2023-06-27,Gaikwad Store,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,13,110,1430,Offline,Late Delivery
2023-06-19,Reliance Fresh Wakad,Supermarket,Vadodara,Gujarat,NexaFresh Mango Juice 1L,Beverages,19,30,570,Offline,
2023-06-28,Kulkarni Store,Kirana,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,2,50,100,Offline,
2023-06-08,Nair Kirana,Kirana,Nagpur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,14,550,7700,Online,
2023-06-14,Mishra Provisions,Kirana,Solapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,36,70,2520,Offline,
2023-06-20,Gokhale Provisions,Kirana,Vadodara,Gujarat,NexaCare Soap 100g,Personal Care,4,280,1120,Offline,Late Delivery
2023-06-27,Gupta Store,Kirana,Vadodara,Gujarat,NexaGold Wheat Atta 10kg,Atta,3,70,210,Offline,
2023-06-11,Modi Kirana,Kirana,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,2,70,140,Offline,Damaged
2023-06-27,Deshmukh Provisions,Kirana,Nashik,Maharashtra,NexaCrunch Namkeen 150g,Snacks,25,30,750,Offline,Damaged
2023-06-10,More Supermarket Viman Nagar,Supermarket,Rajkot,Gujarat,NexaGold Red Chilli 200g,Spices,5,70,350,Offline,
2023-06-14,Thakur Traders,Kirana,Ahmedabad,Gujarat,NexaCrunch Namkeen 150g,Snacks,32,70,2240,Offline,
2023-06-12,Yadav General,Kirana,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,40,350,14000,Offline,
2023-06-23,Gaikwad Store,Kirana,Ahmedabad,Gujarat,NexaGold Toor Dal 1kg,Dal,18,110,1980,Offline,
2023-06-05,Deshmukh Provisions,Kirana,Solapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,19,140,2660,Offline,Late Delivery
2023-06-18,Gupta Store,Kirana,Ahmedabad,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,31,140,4340,Online,
2023-06-14,D-Mart Aundh,Supermarket,Kolhapur,Maharashtra,NexaGold Red Chilli 200g,Spices,3,140,420,Offline,Late Delivery
2023-06-10,More Supermarket Viman Nagar,Supermarket,Aurangabad,Maharashtra,NexaFresh Mango Juice 1L,Beverages,7,50,350,Online,Wrong Item
2023-06-13,Parmar General,Kirana,Solapur,Maharashtra,NexaGold Red Chilli 200g,Spices,6,70,420,Offline,Wrong Item
2023-06-14,Yadav General,Kirana,Nagpur,Maharashtra,NexaCrunch Mixture 200g,Snacks,35,110,3850,Offline,Late Delivery
2023-06-16,Patil General,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,35,140,4900,Offline,Late Delivery
2023-06-18,Deshpande Store,Kirana,Kolhapur,Maharashtra,NexaGold Turmeric 200g,Spices,5,280,1400,Offline,
2023-06-13,Pawar General,Kirana,Solapur,Maharashtra,NexaGold Wheat Atta 5kg,Atta,21,140,2940,Offline,Damaged
2023-06-20,Gupta Store,Kirana,Vadodara,Gujarat,NexaGold Toor Dal 1kg,Dal,32,110,3520,Online,Damaged
2023-06-26,Reliance Fresh Wakad,Supermarket,Pune,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,39,280,10920,Offline,
2023-06-20,Pawar General,Kirana,Pune,Maharashtra,NexaGold Moong Dal 1kg,Dal,25,70,1750,Offline,
2023-06-23,Khare Kirana,Kirana,Pune,Maharashtra,NexaClean Floor Cleaner 1L,Household,8,280,2240,Offline,Late Delivery
2023-06-20,D-Mart Aundh,Supermarket,Nashik,Maharashtra,NexaGold Garam Masala 100g,Spices,31,140,4340,Offline,
2023-06-21,Mishra Provisions,Kirana,Vadodara,Gujarat,NexaGold Toor Dal 1kg,Dal,35,70,2450,Offline,
2023-06-24,Pawar General,Kirana,Nagpur,Maharashtra,NexaGold Moong Dal 1kg,Dal,9,50,450,Offline,Late Delivery
2023-06-25,Gokhale Provisions,Kirana,Ahmedabad,Gujarat,NexaFresh Mango Juice 1L,Beverages,20,350,7000,Online,Late Delivery
2023-06-09,More Supermarket Viman Nagar,Supermarket,Aurangabad,Maharashtra,NexaGold Garam Masala 100g,Spices,18,110,1980,Offline,Wrong Item
2023-06-16,D-Mart Hinjewadi,Supermarket,Surat,Gujarat,NexaCrunch Namkeen 150g,Snacks,16,30,480,Offline,Late Delivery
2023-06-16,Bhat Store,Kirana,Kolhapur,Maharashtra,NexaGold Chana Dal 1kg,Dal,40,110,4400,Online,Wrong Item
2023-06-22,Sawant Traders,Kirana,Nagpur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,39,550,21450,Online,Wrong Item
2023-06-11,Reliance Fresh Rajkot,Supermarket,Solapur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,37,110,4070,Offline,
2023-06-19,Kulkarni Store,Kirana,Solapur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,9,140,1260,Online,
2023-06-25,Rajput Provisions,Kirana,Solapur,Maharashtra,NexaGold Garam Masala 100g,Spices,7,110,770,Offline,
2023-06-19,Parmar General,Kirana,Nashik,Maharashtra,NexaGold Turmeric 200g,Spices,34,140,4760,Offline,
2023-06-02,Mehta Kirana,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 10kg,Atta,7,70,490,Offline,
2023-06-17,Modi Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Red Chilli 200g,Spices,2,110,220,Offline,
2023-06-11,Bhat Store,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,30,30,900,Offline,
2023-06-21,Sharma Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,17,350,5950,Offline,Damaged
2023-06-03,Apte Traders,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,6,280,1680,Offline,Wrong Item
2023-06-20,Bhosale Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Red Chilli 200g,Spices,5,140,700,Offline,
2023-06-15,D-Mart Kothrud,Supermarket,Nashik,Maharashtra,NexaGold Chana Dal 1kg,Dal,14,50,700,Offline,
2023-06-15,Star Bazaar Pune,Supermarket,Kolhapur,Maharashtra,NexaClean Dishwash 500ml,Household,3,280,840,Offline,
2023-06-25,Yadav General,Kirana,Nagpur,Maharashtra,NexaCrunch Chips 100g,Snacks,24,110,2640,Offline,
2023-06-28,Jadhav Store,Kirana,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,20,70,1400,Online,
2023-06-13,Rajput Provisions,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,6,280,1680,Offline,
2023-06-04,Rajput Provisions,Kirana,Kolhapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,11,280,3080,Online,
2023-06-22,Shah General,Kirana,Ahmedabad,Gujarat,NexaCrunch Mixture 200g,Snacks,20,350,7000,Offline,
2023-06-23,Mehta Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Turmeric 200g,Spices,13,280,3640,Offline,
2023-06-22,Thakur Traders,Kirana,Ahmedabad,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,39,350,13650,Offline,
2023-06-11,Patel Kirana,Kirana,Solapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,21,280,5880,Offline,
2023-06-18,Deshmukh Provisions,Kirana,Pune,Maharashtra,NexaGold Chana Dal 1kg,Dal,18,350,6300,Offline,
2023-06-18,Jadhav Store,Kirana,Nashik,Maharashtra,NexaFresh Mango Juice 1L,Beverages,3,30,90,Offline,Late Delivery
2023-06-02,Reliance Fresh Wakad,Supermarket,Nagpur,Maharashtra,NexaCare Soap 100g,Personal Care,33,550,18150,Offline,Damaged
2023-06-08,Reliance Fresh Wakad,Supermarket,Kolhapur,Maharashtra,NexaGold Chana Dal 1kg,Dal,16,30,480,Offline,Damaged
2023-06-15,Parmar General,Kirana,Surat,Gujarat,NexaClean Dishwash 500ml,Household,25,50,1250,Offline,Late Delivery
2023-06-12,Shah General,Kirana,Surat,Gujarat,NexaGold Garam Masala 100g,Spices,29,550,15950,Online,
2023-06-18,Parmar General,Kirana,Solapur,Maharashtra,NexaGold Garam Masala 100g,Spices,8,140,1120,Online,
2023-06-28,Bhosale Provisions,Kirana,Rajkot,Gujarat,NexaCrunch Mixture 200g,Snacks,7,50,350,Offline,
2023-06-02,More Supermarket Viman Nagar,Supermarket,Nagpur,Maharashtra,NexaGold Moong Dal 1kg,Dal,6,110,660,Offline,Late Delivery
2023-06-27,Rajput Provisions,Kirana,Pune,Maharashtra,NexaClean Dishwash 500ml,Household,34,350,11900,Offline,
2023-06-10,Khare Kirana,Kirana,Aurangabad,Maharashtra,NexaCare Shampoo 200ml,Personal Care,29,110,3190,Offline,Damaged
2023-06-13,Reliance Fresh Baner,Supermarket,Kolhapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,5,140,700,Offline,
2023-06-16,Reliance Fresh Rajkot,Supermarket,Aurangabad,Maharashtra,NexaFresh Mango Juice 1L,Beverages,2,550,1100,Offline,
2023-06-12,Patil General,Kirana,Nashik,Maharashtra,NexaClean Floor Cleaner 1L,Household,20,50,1000,Offline,Damaged
2023-06-21,Gokhale Provisions,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 5kg,Atta,4,110,440,Offline,
2023-06-16,Star Bazaar Pune,Supermarket,Pune,Maharashtra,NexaCrunch Mixture 200g,Snacks,12,140,1680,Online,
2023-06-26,Gaikwad Store,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 5kg,Atta,22,140,3080,Online,
2023-06-26,Sharma Kirana,Kirana,Solapur,Maharashtra,NexaGold Garam Masala 100g,Spices,32,280,8960,Online,
2023-06-09,Thakur Traders,Kirana,Vadodara,Gujarat,NexaClean Dishwash 500ml,Household,13,70,910,Offline,
2023-06-26,D-Mart Hinjewadi,Supermarket,Rajkot,Gujarat,NexaClean Dishwash 500ml,Household,15,550,8250,Offline,Late Delivery
2023-06-11,D-Mart Ahmedabad SG Highway,Supermarket,Pune,Maharashtra,NexaGold Wheat Atta 5kg,Atta,26,550,14300,Online,Wrong Item
2023-06-05,Reliance Fresh Rajkot,Supermarket,Kolhapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,19,50,950,Offline,Late Delivery
2023-06-14,Bhat Store,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 5kg,Atta,28,30,840,Offline,Wrong Item
2023-06-21,Modi Kirana,Kirana,Solapur,Maharashtra,NexaCrunch Chips 100g,Snacks,17,110,1870,Online,Damaged
2023-06-28,Sharma Kirana,Kirana,Pune,Maharashtra,NexaGold Wheat Atta 5kg,Atta,11,110,1210,Offline,
2023-06-19,Mehta Kirana,Kirana,Rajkot,Gujarat,NexaGold Wheat Atta 5kg,Atta,29,280,8120,Offline,
2023-06-07,Patel Kirana,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,14,70,980,Offline,
2023-06-03,Pawar General,Kirana,Ahmedabad,Gujarat,NexaCrunch Mixture 200g,Snacks,31,30,930,Offline,
2023-06-09,Thakur Traders,Kirana,Vadodara,Gujarat,NexaGold Wheat Atta 10kg,Atta,27,110,2970,Online,
2023-06-14,Reliance Fresh Rajkot,Supermarket,Ahmedabad,Gujarat,NexaGold Multigrain Atta 5kg,Atta,9,280,2520,Offline,
2023-06-17,Shinde Traders,Kirana,Aurangabad,Maharashtra,NexaClean Floor Cleaner 1L,Household,14,30,420,Online,
2023-06-12,Modi Kirana,Kirana,Nagpur,Maharashtra,NexaClean Floor Cleaner 1L,Household,5,70,350,Offline,
2023-06-17,Big Bazaar Vadodara,Supermarket,Ahmedabad,Gujarat,NexaGold Multigrain Atta 5kg,Atta,35,280,9800,Offline,
2023-06-14,Gupta Store,Kirana,Nashik,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,3,30,90,Offline,
2023-06-23,Shah General,Kirana,Vadodara,Gujarat,NexaGold Garam Masala 100g,Spices,12,30,360,Offline,
2023-06-09,Thakur Traders,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 10kg,Atta,33,110,3630,Online,Damaged
2023-06-22,Yadav General,Kirana,Pune,Maharashtra,NexaCare Shampoo 200ml,Personal Care,40,350,14000,Online,Damaged
2023-06-25,More Supermarket Viman Nagar,Supermarket,Rajkot,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,19,110,2090,Offline,Damaged
2023-06-25,Rajput Provisions,Kirana,Pune,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,24,350,8400,Offline,
2023-06-26,D-Mart Ahmedabad SG Highway,Supermarket,Nashik,Maharashtra,NexaGold Moong Dal 1kg,Dal,15,280,4200,Offline,Wrong Item
2023-06-20,Desai Provisions,Kirana,Solapur,Maharashtra,NexaGold Red Chilli 200g,Spices,1,350,350,Offline,Late Delivery
2023-06-21,Jadhav Store,Kirana,Nashik,Maharashtra,NexaCrunch Namkeen 150g,Snacks,16,350,5600,Online,
2023-06-07,Patel Kirana,Kirana,Rajkot,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,30,70,2100,Online,
2023-06-26,Reliance Fresh Rajkot,Supermarket,Nashik,Maharashtra,NexaGold Turmeric 200g,Spices,1,140,140,Offline,
2023-06-28,Modi Kirana,Kirana,Pune,Maharashtra,NexaGold Toor Dal 1kg,Dal,37,140,5180,Offline,
2023-06-11,Gupta Store,Kirana,Surat,Gujarat,NexaCare Shampoo 200ml,Personal Care,19,50,950,Offline,
2023-06-18,D-Mart Hinjewadi,Supermarket,Nashik,Maharashtra,NexaCrunch Mixture 200g,Snacks,22,280,6160,Offline,
2023-06-24,Bhat Store,Kirana,Aurangabad,Maharashtra,NexaCare Shampoo 200ml,Personal Care,5,110,550,Online,
2023-06-09,Sharma Kirana,Kirana,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,15,280,4200,Online,
2023-06-16,Joshi Traders,Kirana,Ahmedabad,Gujarat,NexaClean Dishwash 500ml,Household,13,70,910,Online,
2023-06-14,Pandey Store,Kirana,Nashik,Maharashtra,NexaClean Dishwash 500ml,Household,23,110,2530,Online,Late Delivery
2023-06-01,D-Mart Aundh,Supermarket,Solapur,Maharashtra,NexaClean Dishwash 500ml,Household,15,70,1050,Offline,
2023-06-18,Khare Kirana,Kirana,Rajkot,Gujarat,NexaCrunch Namkeen 150g,Snacks,3,30,90,Offline,
2023-06-11,Bhosale Provisions,Kirana,Vadodara,Gujarat,NexaGold Toor Dal 1kg,Dal,4,110,440,Offline,
2023-06-26,Khare Kirana,Kirana,Vadodara,Gujarat,NexaCrunch Chips 100g,Snacks,8,30,240,Offline,
2023-06-15,Reliance Fresh Rajkot,Supermarket,Ahmedabad,Gujarat,NexaGold Chana Dal 1kg,Dal,26,50,1300,Online,
2023-06-10,Chavan Traders,Kirana,Rajkot,Gujarat,NexaGold Multigrain Atta 5kg,Atta,1,30,30,Offline,Wrong Item
2023-06-11,Gaikwad Store,Kirana,Kolhapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,15,70,1050,Offline,
2023-06-15,Khare Kirana,Kirana,Nagpur,Maharashtra,NexaCare Soap 100g,Personal Care,28,50,1400,Offline,
